year,state_abbr,state_name,population,violent_crime,"violent crimes per 100,000 people",homicide,"homicides per 100,000 people ",rape_legacy,"rapes legacy per 100,000 people",rape_revised,"rapes revised per 100,000 people",robbery,"robberies per 100,000 people",aggravated_assault,"aggravated assaults per 100,000 people",property_crime,"property crimes per 100,000 people",burglary,"burglaries per 100,000 people",larceny,"larcenies per 100,000 people",motor_vehicle_theft,"motor vehicle theft per 100,000 people",caveats,
1992,AK,Alaska,587000,3877,660.48,44,7.50,579,98.64,,0,640,109.03,2614,445.32,28816,4909.03,5170,880.75,20728,3531.18,2918,497.10,,
1992,AL,Alabama,4136000,36052,871.66,455,11.00,1704,41.20,,0,6819,164.87,27074,654.59,181837,4396.45,49053,1186.00,117801,2848.19,14983,362.26,,
1992,AR,Arkansas,2399000,13831,576.53,259,10.80,990,41.27,,0,3011,125.51,9571,398.96,100402,4185.16,26214,1092.71,66288,2763.15,7900,329.30,,
1992,AZ,Arizona,3832000,25706,670.82,312,8.14,1647,42.98,,0,5867,153.11,17880,466.60,243629,6357.75,54095,1411.66,158053,4124.56,31481,821.53,,
1992,CA,California,30867000,345624,1119.72,3921,12.70,12761,41.34,,0,130897,424.07,198045,641.61,1716137,5559.78,427491,1384.95,968534,3137.77,320112,1037.07,,
1992,CO,Colorado,3470000,20086,578.85,216,6.22,1641,47.29,,0,4180,120.46,14049,404.87,186684,5379.94,37853,1090.86,131169,3780.09,17662,508.99,,
1992,CT,Connecticut,3281000,16252,495.34,166,5.06,884,26.94,,0,6918,210.85,8284,252.48,149535,4557.60,36372,1108.56,89463,2726.70,23700,722.34,,
1992,DC,District of Columbia,589000,16685,2832.77,443,75.21,215,36.50,,0,7459,1266.38,8568,1454.67,50502,8574.19,10721,1820.20,30663,5205.94,9118,1548.05,,
1992,DE,Delaware,689000,4280,621.19,32,4.64,591,85.78,,0,1042,151.23,2615,379.54,29126,4227.29,6598,957.62,20419,2963.57,2109,306.10,,
1992,FL,Florida,13488000,162827,1207.20,1208,8.96,7310,54.20,,0,49482,366.86,104827,777.19,964533,7151.05,254755,1888.75,598093,4434.26,111685,828.03,,
1992,GA,Georgia,6751000,49496,733.17,741,10.98,3057,45.28,,0,16863,249.79,28835,427.12,382934,5672.26,97402,1442.78,246619,3653.07,38913,576.40,,
1992,HI,Hawaii,1160000,2998,258.45,42,3.62,440,37.93,,0,1151,99.22,1365,117.67,67901,5853.53,13006,1121.21,50544,4357.24,4351,375.09,,
1992,IA,Iowa,2812000,7816,277.95,44,1.56,528,18.78,,0,1113,39.58,6131,218.03,103459,3679.20,21197,753.81,77788,2766.29,4474,159.10,,
1992,ID,Idaho,1067000,3003,281.44,37,3.47,339,31.77,,0,229,21.46,2398,224.74,39636,3714.71,7934,743.58,30023,2813.78,1679,157.36,,
1992,IL,Illinois,11631000,113664,977.25,1322,11.37,4312,37.07,,0,47973,412.46,60057,516.35,556900,4788.07,125306,1077.35,359618,3091.89,71976,618.83,,
1992,IN,Indiana,5662000,28791,508.50,464,8.19,2398,42.35,,0,6921,122.24,19008,335.71,236584,4178.45,53907,952.08,157181,2776.07,25496,450.30,,
1992,KS,Kansas,2523000,12888,510.82,151,5.98,1042,41.30,,0,3277,129.89,8418,333.65,121334,4809.12,32639,1293.66,80526,3191.68,8169,323.78,,
1992,KY,Kentucky,3755000,20107,535.47,216,5.75,1209,32.20,,0,3273,87.16,15409,410.36,104692,2788.07,27378,729.11,69186,1842.50,8128,216.46,,
1992,LA,Louisiana,4287000,42209,984.58,747,17.42,1813,42.29,,0,11636,271.43,28013,653.44,238438,5561.88,58574,1366.32,152938,3567.48,26926,628.08,,
1992,MA,Massachusetts,5998000,46727,779.04,214,3.57,2166,36.11,,0,11059,184.38,33288,554.98,253344,4223.81,64318,1072.32,141610,2360.95,47416,790.53,,
1992,MD,Maryland,4908000,49085,1000.10,596,12.14,2278,46.41,,0,21054,428.97,25157,512.57,256418,5224.49,55520,1131.21,165244,3366.83,35654,726.45,,
1992,ME,Maine,1235000,1616,130.85,21,1.70,294,23.81,,0,288,23.32,1013,82.02,41900,3392.71,10156,822.35,29966,2426.40,1778,143.97,,
1992,MI,Michigan,9437000,72672,770.08,938,9.94,7550,80.00,,0,20902,221.49,43282,458.64,456800,4840.52,98257,1041.19,299486,3173.53,59057,625.80,,
1992,MN,Minnesota,4480000,15144,338.04,150,3.35,1840,41.07,,0,4906,109.51,8248,184.11,190520,4252.68,39859,889.71,134750,3007.81,15911,355.16,,
1992,MO,Missouri,5193000,38448,740.38,547,10.53,1895,36.49,,0,11783,226.90,24223,466.45,226246,4356.75,57127,1100.08,143288,2759.25,25831,497.42,,
1992,MT,Montana,824000,1400,169.90,24,2.91,210,25.49,,0,222,26.94,944,114.56,36472,4426.21,5306,643.93,29243,3548.91,1923,233.37,,
1992,NC,North Carolina,6843000,46600,680.99,723,10.57,2455,35.88,,0,12784,186.82,30638,447.73,350447,5121.25,113117,1653.03,217717,3181.60,19613,286.61,,
1992,ND,North Dakota,636000,530,83.33,12,1.89,148,23.27,,0,50,7.86,320,50.31,17935,2819.97,2487,391.04,14498,2279.56,950,149.37,,
1992,NE,Nebraska,1606000,5598,348.57,68,4.23,504,31.38,,0,911,56.72,4115,256.23,63846,3975.47,11477,714.63,49144,3060.02,3225,200.81,,
1992,NH,New Hampshire,1111000,1397,125.74,18,1.62,424,38.16,,0,367,33.03,588,52.93,32828,2954.82,6909,621.87,23754,2138.07,2165,194.87,,
1992,NJ,New Jersey,7789000,48745,625.82,397,5.10,2392,30.71,,0,22216,285.22,23740,304.79,345718,4438.54,75508,969.42,206686,2653.56,63524,815.56,,
1992,NM,New Mexico,1581000,14781,934.91,141,8.92,990,62.62,,0,2202,139.28,11448,724.10,86942,5499.18,23896,1511.45,57072,3609.87,5974,377.86,,
1992,NV,Nevada,1327000,9247,696.83,145,10.93,833,62.77,,0,4397,331.35,3872,291.79,73077,5506.93,17108,1289.22,46714,3520.27,9255,697.44,,
1992,NY,New York,18119000,203311,1122.09,2397,13.23,5152,28.43,,0,108154,596.91,87608,483.51,858178,4736.34,193548,1068.20,495708,2735.85,168922,932.29,,
1992,OH,Ohio,11016000,57935,525.92,724,6.57,5739,52.10,,0,21925,199.03,29547,268.22,456017,4139.59,104357,947.32,299774,2721.26,51886,471.01,,
1992,OK,Oklahoma,3212000,20005,622.82,210,6.54,1556,48.44,,0,4376,136.24,13863,431.60,154459,4808.81,43678,1359.84,94180,2932.13,16601,516.84,,
1992,OR,Oregon,2977000,15189,510.21,139,4.67,1580,53.07,,0,4507,151.39,8963,301.07,158100,5310.72,32945,1106.65,109274,3670.61,15881,533.46,,
1992,PA,Pennsylvania,12009000,51276,426.98,746,6.21,3324,27.68,,0,21701,180.71,25505,212.38,356155,2965.73,75834,631.48,224150,1866.52,56171,467.74,,
1992,RI,Rhode Island,1005000,3965,394.53,36,3.58,311,30.95,,0,950,94.53,2668,265.47,42044,4183.48,10529,1047.66,24052,2393.23,7463,742.59,,
1992,SC,South Carolina,3603000,34029,944.46,373,10.35,2072,57.51,,0,6148,170.64,25436,705.97,178298,4948.60,49669,1378.55,116186,3224.70,12443,345.35,,
1992,SD,South Dakota,711000,1383,194.51,4,0.56,368,51.76,,0,120,16.88,891,125.32,19939,2804.36,3849,541.35,15371,2161.88,719,101.13,,
1992,TN,Tennessee,5024000,37487,746.16,520,10.35,2377,47.31,,0,10964,218.23,23626,470.26,220534,4389.61,63665,1267.22,127934,2546.46,28935,575.94,,
1992,TX,Texas,17656000,142369,806.35,2239,12.68,9437,53.45,,0,44588,252.54,86105,487.68,1103779,6251.58,268928,1523.15,689780,3906.77,145071,821.65,,
1992,UT,Utah,1813000,5267,290.51,54,2.98,823,45.39,,0,1014,55.93,3376,186.21,97322,5368.01,16045,885.00,76964,4245.12,4313,237.89,,
1992,VA,Virginia,6377000,23907,374.89,564,8.84,2008,31.49,,0,8787,137.79,12548,196.77,250211,3923.65,45217,709.06,185506,2908.99,19488,305.60,,
1992,VT,Vermont,570000,624,109.47,12,2.11,142,24.91,,0,51,8.95,419,73.51,18813,3300.53,4706,825.61,13507,2369.65,600,105.26,,
1992,WA,Washington,5136000,27454,534.54,258,5.02,3697,71.98,,0,7178,139.76,16321,317.78,289581,5638.26,57612,1121.73,207755,4045.07,24214,471.46,,
1992,WI,Wisconsin,5007000,13806,275.73,218,4.35,1315,26.26,,0,5997,119.77,6276,125.34,202448,4043.30,34645,691.93,146198,2919.87,21605,431.50,,
1992,WV,West Virginia,1812000,3833,211.53,115,6.35,393,21.69,,0,788,43.49,2537,140.01,43455,2398.18,11287,622.90,29200,1611.48,2968,163.80,,
1992,WY,Wyoming,466000,1489,319.53,17,3.65,163,34.98,,0,84,18.03,1225,262.88,19831,4255.58,3127,671.03,16003,3434.12,701,150.43,,
1993,,,257782608,1926017,747.15,24526,9.51,106014,41.13,,0,659870,255.98,1135607,440.53,12218777,4739.95,2834808,1099.69,7820909,3033.92,1563060,606.35,,
1993,AK,Alaska,599000,4557,760.77,54,9.02,502,83.81,,0,733,122.37,3268,545.58,28795,4807.18,4893,816.86,21201,3539.40,2701,450.92,,
1993,AL,Alabama,4187000,32676,780.42,484,11.56,1471,35.13,,0,6677,159.47,24044,574.25,171598,4098.35,45578,1088.56,111878,2672.03,14142,337.76,,
1993,AR,Arkansas,2424000,14381,593.28,247,10.19,1028,42.41,,0,3027,124.88,10079,415.80,102231,4217.45,26646,1099.26,67767,2795.67,7818,322.52,,
1993,AZ,Arizona,3936000,28142,714.99,339,8.61,1488,37.80,,0,6412,162.91,19903,505.67,264371,6716.74,57684,1465.55,172689,4387.42,33998,863.77,,
1993,CA,California,31211000,336381,1077.76,4096,13.12,11766,37.70,,0,126436,405.10,194083,621.84,1678884,5379.14,414182,1327.04,945407,3029.08,319295,1023.02,,
1993,CO,Colorado,3566000,20229,567.27,206,5.78,1633,45.79,,0,4160,116.66,14230,399.05,176856,4959.51,36011,1009.84,124787,3499.36,16058,450.31,,
1993,CT,Connecticut,3277000,14949,456.18,206,6.29,800,24.41,,0,6447,196.73,7496,228.75,137443,4194.17,32052,978.09,85876,2620.57,19515,595.51,,
1993,DC,District of Columbia,578000,16888,2921.80,454,78.55,324,56.06,,0,7107,1229.58,9003,1557.61,51091,8839.27,11534,1995.50,31495,5448.96,8062,1394.81,,
1993,DE,Delaware,700000,4801,685.86,35,5.00,539,77.00,,0,1307,186.71,2920,417.14,29304,4186.29,6244,892.00,20853,2979.00,2207,315.29,,
1993,FL,Florida,13679000,164975,1206.05,1224,8.95,7359,53.80,,0,48913,357.58,107479,785.72,977363,7144.99,251063,1835.39,603784,4413.95,122516,895.65,,
1993,GA,Georgia,6917000,50019,723.13,789,11.41,2448,35.39,,0,17154,248.00,29628,428.34,378348,5469.83,90423,1307.26,246849,3568.73,41076,593.84,,
1993,HI,Hawaii,1172000,3061,261.18,45,3.84,394,33.62,,0,1214,103.58,1408,120.14,70505,6015.78,13310,1135.67,51912,4429.35,5283,450.77,,
1993,IA,Iowa,2814000,9159,325.48,66,2.35,686,24.38,,0,1517,53.91,6890,244.85,99080,3520.97,20562,730.70,73148,2599.43,5370,190.83,,
1993,ID,Idaho,1099000,3097,281.80,32,2.91,388,35.30,,0,186,16.92,2491,226.66,39161,3563.33,7350,668.79,29795,2711.10,2016,183.44,,
1993,IL,Illinois,11697000,112260,959.73,1332,11.39,4046,34.59,,0,44584,381.16,62298,532.60,544869,4658.19,118788,1015.54,360730,3083.95,65351,558.70,,
1993,IN,Indiana,5713000,27941,489.08,430,7.53,2234,39.10,,0,6845,119.81,18432,322.63,227149,3976.00,48677,852.04,154016,2695.89,24456,428.08,,
1993,KS,Kansas,2531000,12564,496.40,161,6.36,1016,40.14,,0,3128,123.59,8259,326.31,113360,4478.86,28655,1132.16,76538,3024.02,8167,322.68,,
1993,KY,Kentucky,3789000,17530,462.66,249,6.57,1301,34.34,,0,3425,90.39,12555,331.35,105979,2797.02,28041,740.06,69745,1840.72,8193,216.23,,
1993,LA,Louisiana,4295000,45600,1061.70,874,20.35,1817,42.31,,0,12182,283.63,30727,715.41,248461,5784.89,58768,1368.29,163334,3802.89,26359,613.71,,
1993,MA,Massachusetts,6012000,48393,804.94,233,3.88,2006,33.37,,0,10563,175.70,35591,592.00,245831,4089.01,60220,1001.66,136548,2271.26,49063,816.08,,
1993,MD,Maryland,4965000,49540,997.78,632,12.73,2185,44.01,,0,21582,434.68,25141,506.36,253647,5108.70,56246,1132.85,163471,3292.47,33930,683.38,,
1993,ME,Maine,1239000,1558,125.75,20,1.61,329,26.55,,0,264,21.31,945,76.27,37519,3028.17,8909,719.05,26945,2174.74,1665,134.38,,
1993,MI,Michigan,9478000,75021,791.53,933,9.84,6740,71.11,,0,22601,238.46,44747,472.11,441767,4660.97,93143,982.73,290333,3063.23,58291,615.01,,
1993,MN,Minnesota,4517000,15986,353.91,155,3.43,2796,61.90,,0,5092,112.73,7943,175.85,183347,4059.04,38147,844.52,129727,2871.97,15473,342.55,,
1993,MO,Missouri,5234000,38963,744.42,590,11.27,1894,36.19,,0,12654,241.77,23825,455.20,227731,4350.99,53673,1025.47,145392,2777.84,28666,547.69,,
1993,MT,Montana,839000,1489,177.47,25,2.98,234,27.89,,0,272,32.42,958,114.18,38699,4612.51,5992,714.18,30641,3652.09,2066,246.25,,
1993,NC,North Carolina,6945000,47178,679.31,785,11.30,2379,34.25,,0,13364,192.43,30650,441.32,345377,4973.03,105270,1515.77,220071,3168.77,20036,288.50,,
1993,ND,North Dakota,635000,522,82.20,11,1.73,149,23.46,,0,53,8.35,309,48.66,17387,2738.11,2370,373.23,14073,2216.22,944,148.66,,
1993,NE,Nebraska,1607000,6071,377.78,63,3.92,447,27.82,,0,1003,62.41,4558,283.63,62725,3903.24,10662,663.47,46811,2912.94,5252,326.82,,
1993,NH,New Hampshire,1125000,1550,137.78,23,2.04,499,44.36,,0,307,27.29,721,64.09,31131,2767.20,5795,515.11,23153,2058.04,2183,194.04,,
1993,NJ,New Jersey,7879000,49390,626.86,418,5.31,2215,28.11,,0,23319,295.96,23438,297.47,328867,4173.97,76738,973.96,195876,2486.05,56253,713.96,,
1993,NM,New Mexico,1616000,15024,929.70,130,8.04,842,52.10,,0,2237,138.43,11815,731.13,86236,5336.39,22966,1421.16,56723,3510.09,6547,405.14,,
1993,NV,Nevada,1389000,12157,875.23,144,10.37,846,60.91,,0,4724,340.10,6443,463.86,73685,5304.90,17293,1245.00,46137,3321.60,10255,738.30,,
1993,NY,New York,18197000,195352,1073.54,2420,13.30,5008,27.52,,0,102122,561.20,85802,471.52,814824,4477.79,181709,998.57,481166,2644.21,151949,835.02,,
1993,OH,Ohio,11091000,55915,504.15,667,6.01,5444,49.08,,0,21373,192.71,28431,256.34,441550,3981.16,97394,878.14,295880,2667.75,48276,435.27,,
1993,OK,Oklahoma,3231000,20512,634.85,273,8.45,1592,49.27,,0,3935,121.79,14712,455.34,150546,4659.42,39903,1235.00,95111,2943.70,15532,480.72,,
1993,OR,Oregon,3032000,15254,503.10,140,4.62,1554,51.25,,0,3930,129.62,9630,317.61,159558,5262.47,31072,1024.80,110878,3656.93,17608,580.74,,
1993,PA,Pennsylvania,12048000,50295,417.46,823,6.83,3195,26.52,,0,21563,178.98,24714,205.13,343841,2853.93,70125,582.05,220683,1831.70,53033,440.18,,
1993,RI,Rhode Island,1000000,4017,401.70,39,3.90,286,28.60,,0,1011,101.10,2681,268.10,40973,4097.30,10409,1040.90,24101,2410.10,6463,646.30,,
1993,SC,South Carolina,3643000,37281,1023.36,377,10.35,1905,52.29,,0,6825,187.35,28174,773.37,177779,4880.02,47695,1309.22,117553,3226.82,12531,343.97,,
1993,SD,South Dakota,715000,1490,208.39,24,3.36,318,44.48,,0,107,14.97,1041,145.59,19661,2749.79,3927,549.23,14915,2086.01,819,114.55,,
1993,TN,Tennessee,5099000,39047,765.78,521,10.22,2544,49.89,,0,11224,220.12,24758,485.55,228117,4473.76,60299,1182.57,137683,2700.20,30135,591.00,,
1993,TX,Texas,18031000,137419,762.13,2147,11.91,9922,55.03,,0,40469,224.44,84881,470.75,1023612,5676.96,233913,1297.28,664862,3687.33,124837,692.35,,
1993,UT,Utah,1860000,5599,301.02,58,3.12,829,44.57,,0,1090,58.60,3622,194.73,91816,4936.34,14708,790.75,72603,3903.39,4505,242.20,,
1993,VA,Virginia,6491000,24160,372.21,539,8.30,2083,32.09,,0,9216,141.98,12322,189.83,242975,3743.26,43338,667.66,181104,2790.08,18533,285.52,,
1993,VT,Vermont,576000,658,114.24,21,3.65,229,39.76,,0,52,9.03,356,61.81,22223,3858.16,5036,874.31,16423,2851.22,764,132.64,,
1993,WA,Washington,5255000,27040,514.56,271,5.16,3384,64.40,,0,7204,137.09,16181,307.92,285753,5437.74,56083,1067.23,205701,3914.39,23969,456.12,,
1993,WI,Wisconsin,5038000,13321,264.41,222,4.41,1269,25.19,,0,5714,113.42,6116,121.40,190923,3789.66,33400,662.96,139148,2761.97,18375,364.73,,
1993,WV,West Virginia,1820000,3793,208.41,126,6.92,365,20.05,,0,782,42.97,2520,138.46,42300,2324.18,10904,599.12,28456,1563.52,2940,161.54,,
1993,WY,Wyoming,470000,1345,286.17,16,3.40,161,34.26,,0,81,17.23,1087,231.28,18221,3876.81,3023,643.19,14470,3078.72,728,154.89,,
1994,,,260327021,1857670,713.59,23326,8.96,102216,39.26,,0,618949,237.76,1113179,427.61,12131873,4660.24,2712774,1042.06,7879812,3026.89,1539287,591.29,,
1994,AK,Alaska,606000,4644,766.34,38,6.27,418,68.98,,0,886,146.20,3302,544.88,29947,4941.75,4848,800.00,21824,3601.32,3275,540.43,,
1994,AL,Alabama,4219000,28844,683.67,501,11.87,1487,35.25,,0,7223,171.20,19633,465.35,178015,4219.36,44064,1044.42,119951,2843.11,14000,331.83,,
1994,AR,Arkansas,2453000,14598,595.11,294,11.99,1028,41.91,,0,3158,128.74,10118,412.47,103115,4203.63,26911,1097.06,68478,2791.60,7726,314.96,,
1994,AZ,Arizona,4075000,28653,703.14,426,10.45,1465,35.95,,0,6601,161.99,20161,494.75,294273,7221.42,60157,1476.25,190649,4678.50,43467,1066.67,,
1994,CA,California,31431000,318395,1013.00,3703,11.78,10984,34.95,,0,112160,356.85,191548,609.42,1622102,5160.83,384257,1222.54,929640,2957.72,308205,980.58,,
1994,CO,Colorado,3656000,18632,509.63,199,5.44,1579,43.19,,0,3910,106.95,12944,354.05,175808,4808.75,33843,925.68,127600,3490.15,14365,392.92,,
1994,CT,Connecticut,3275000,14916,455.45,215,6.56,806,24.61,,0,6150,187.79,7745,236.49,134030,4092.52,29142,889.83,84721,2586.90,20167,615.79,,
1994,DC,District of Columbia,570000,15177,2662.63,399,70.00,249,43.68,,0,6311,1107.19,8218,1441.75,48009,8422.63,10037,1760.88,29711,5212.46,8261,1449.30,,
1994,DE,Delaware,706000,4549,644.33,33,4.67,546,77.34,,0,1141,161.61,2829,400.71,29971,4245.18,6198,877.90,20828,2950.14,2945,417.14,,
1994,FL,Florida,13953000,160016,1146.82,1165,8.35,7301,52.33,,0,45871,328.75,105679,757.39,991105,7103.17,237341,1701.00,626578,4490.63,127186,911.53,,
1994,GA,Georgia,7055000,47103,667.65,703,9.96,2448,34.70,,0,15703,222.58,28249,400.41,376926,5342.68,81406,1153.88,256208,3631.58,39312,557.22,,
1994,HI,Hawaii,1179000,3091,262.17,50,4.24,359,30.45,,0,1221,103.56,1461,123.92,75672,6418.32,14029,1189.91,55260,4687.02,6383,541.39,,
1994,IA,Iowa,2829000,8914,315.09,47,1.66,666,23.54,,0,1327,46.91,6874,242.98,94475,3339.52,18872,667.09,70507,2492.29,5096,180.13,,
1994,ID,Idaho,1133000,3238,285.79,40,3.53,316,27.89,,0,209,18.45,2673,235.92,42954,3791.17,8147,719.06,32597,2877.05,2210,195.06,,
1994,IL,Illinois,11752000,112928,960.93,1378,11.73,3913,33.30,,0,43788,372.60,63849,543.30,548222,4664.93,118116,1005.07,363888,3096.39,66218,563.46,,
1994,IN,Indiana,5752000,30205,525.12,453,7.88,2046,35.57,,0,7490,130.22,20216,351.46,233975,4067.72,48921,850.50,160043,2782.39,25011,434.82,,
1994,KS,Kansas,2554000,11314,442.99,170,6.66,1055,41.31,,0,2940,115.11,7149,279.91,112477,4403.95,28635,1121.18,75459,2954.54,8383,328.23,,
1994,KY,Kentucky,3827000,16991,443.98,244,6.38,1350,35.28,,0,3595,93.94,11802,308.39,110725,2893.26,28718,750.41,73449,1919.23,8558,223.62,,
1994,LA,Louisiana,4315000,42369,981.90,856,19.84,1923,44.57,,0,11530,267.21,28060,650.29,245488,5689.18,55188,1278.98,164081,3802.57,26219,607.62,,
1994,MA,Massachusetts,6041000,42749,707.65,214,3.54,1825,30.21,,0,10160,168.18,30550,505.71,225532,3733.36,53222,881.01,129962,2151.33,42348,701.01,,
1994,MD,Maryland,5006000,47457,948.00,579,11.57,2035,40.65,,0,20147,402.46,24696,493.33,259039,5174.57,52234,1043.43,168608,3368.12,38197,763.02,,
1994,ME,Maine,1240000,1611,129.92,28,2.26,318,25.65,,0,278,22.42,987,79.60,38971,3142.82,8938,720.81,28257,2278.79,1776,143.23,,
1994,MI,Michigan,9496000,72751,766.12,927,9.76,6720,70.77,,0,21733,228.86,43371,456.73,444325,4679.08,91849,967.24,290172,3055.73,62304,656.11,,
1994,MN,Minnesota,4567000,16397,359.03,147,3.22,2725,59.67,,0,5370,117.58,8155,178.56,181856,3981.96,36157,791.70,131344,2875.94,14355,314.32,,
1994,MO,Missouri,5278000,39240,743.46,554,10.50,1955,37.04,,0,12178,230.73,24553,465.20,240898,4564.19,55577,1052.99,158283,2998.92,27038,512.28,,
1994,MT,Montana,856000,1516,177.10,28,3.27,233,27.22,,0,280,32.71,975,113.90,41445,4841.71,6178,721.73,32817,3833.76,2450,286.21,,
1994,NC,North Carolina,7070000,46308,654.99,772,10.92,2334,33.01,,0,12811,181.20,30391,429.86,351397,4970.25,104118,1472.67,225937,3195.71,21342,301.87,,
1994,ND,North Dakota,638000,522,81.82,1,0.16,149,23.35,,0,71,11.13,301,47.18,16933,2654.08,2070,324.45,13899,2178.53,964,151.10,,
1994,NE,Nebraska,1623000,6322,389.53,51,3.14,500,30.81,,0,1223,75.35,4548,280.22,65746,4050.89,10963,675.48,48547,2991.19,6236,384.23,,
1994,NH,New Hampshire,1137000,1328,116.80,16,1.41,407,35.80,,0,308,27.09,597,52.51,29837,2624.19,5275,463.94,22260,1957.78,2302,202.46,,
1994,NJ,New Jersey,7904000,48544,614.17,396,5.01,1972,24.95,,0,22762,287.98,23414,296.23,319856,4046.76,72074,911.87,195618,2474.92,52164,659.97,,
1994,NM,New Mexico,1654000,14708,889.24,177,10.70,866,52.36,,0,2329,140.81,11336,685.37,87638,5298.55,21945,1326.78,57343,3466.93,8350,504.84,,
1994,NV,Nevada,1457000,14597,1001.85,170,11.67,1001,68.70,,0,5134,352.37,8292,569.11,82693,5675.57,19735,1354.50,51893,3561.63,11065,759.44,,
1994,NY,New York,18169000,175433,965.56,2016,11.10,4700,25.87,,0,86617,476.73,82100,451.87,745845,4105.04,164650,906.21,452322,2489.53,128873,709.30,,
1994,OH,Ohio,11102000,53930,485.77,662,5.96,5231,47.12,,0,20821,187.54,27216,245.15,441380,3975.68,96175,866.29,297792,2682.33,47413,427.07,,
1994,OK,Oklahoma,3258000,21225,651.47,226,6.94,1616,49.60,,0,4174,128.12,15209,466.82,160250,4918.66,40764,1251.20,104025,3192.91,15461,474.55,,
1994,OR,Oregon,3086000,16067,520.64,150,4.86,1333,43.20,,0,4264,138.17,10320,334.41,178240,5775.76,33970,1100.78,122506,3969.73,21764,705.25,,
1994,PA,Pennsylvania,12052000,51425,426.69,712,5.91,3145,26.10,,0,22497,186.67,25071,208.02,342901,2845.18,66468,551.51,222280,1844.34,54153,449.33,,
1994,RI,Rhode Island,997000,3744,375.53,41,4.11,273,27.38,,0,870,87.26,2560,256.77,37323,3743.53,9101,912.84,23039,2310.83,5183,519.86,,
1994,SC,South Carolina,3664000,37756,1030.46,353,9.63,1991,54.34,,0,6817,186.05,28595,780.43,182114,4970.36,46678,1273.96,122252,3336.57,13184,359.83,,
1994,SD,South Dakota,721000,1641,227.60,10,1.39,303,42.02,,0,135,18.72,1193,165.46,20726,2874.62,3938,546.19,15916,2207.49,872,120.94,,
1994,TN,Tennessee,5175000,38705,747.92,482,9.31,2545,49.18,,0,10735,207.44,24943,481.99,226247,4371.92,59080,1141.64,138173,2670.01,28994,560.27,,
1994,TX,Texas,18378000,129838,706.49,2022,11.00,9102,49.53,,0,37643,204.83,81071,441.13,949387,5165.89,214687,1168.17,623947,3395.08,110753,602.64,,
1994,UT,Utah,1908000,5810,304.51,56,2.94,806,42.24,,0,1213,63.57,3735,195.75,95332,4996.44,15089,790.83,74554,3907.44,5689,298.17,,
1994,VA,Virginia,6552000,23437,357.71,571,8.71,1868,28.51,,0,8704,132.84,12294,187.64,241763,3689.91,41855,638.81,181619,2771.96,18289,279.14,,
1994,VT,Vermont,580000,562,96.90,6,1.03,160,27.59,,0,71,12.24,325,56.03,18290,3153.45,4274,736.90,13154,2267.93,862,148.62,,
1994,WA,Washington,5343000,27317,511.27,294,5.50,3230,60.45,,0,7464,139.70,16329,305.61,294734,5516.26,55793,1044.23,212198,3971.51,26743,500.52,,
1994,WI,Wisconsin,5082000,13748,270.52,227,4.47,1192,23.46,,0,5739,112.93,6590,129.67,186704,3673.83,32824,645.89,135559,2667.43,18321,360.51,,
1994,WV,West Virginia,1822000,3931,215.75,99,5.43,370,20.31,,0,772,42.37,2690,147.64,42136,2312.62,10673,585.78,28189,1547.15,3274,179.69,,
